ANZSOCGroup,MapDetailName,Region,NumberofVictimisations,NumberofRecords,OccurrenceDayOfWeek,Weapon,YearMonth
AggravatedSexualAssault,AucklandHarbourside.,AucklandRegion,1,1,Fri,NotStated,1/07/18
AggravatedSexualAssault,PapakuraSouth.,AucklandRegion,1,1,Wed,NotStated,1/08/18
AggravatedSexualAssault,MastertonRailway.,WellingtonRegion,1,1,Thu,NotStated,1/08/18
AggravatedSexualAssault,TaradaleSouth.,Hawke'sBayRegion,1,1,Tue,NotStated,1/08/18
AggravatedSexualAssault,FlaxmereEast.,Hawke'sBayRegion,1,1,Wed,NotStated,1/08/18
AggravatedSexualAssault,Mangakino.,WaikatoRegion,1,1,UNKNOWN,NotStated,1/11/17
AggravatedSexualAssault,Kingseat.,AucklandRegion,1,1,Wed,NotStated,1/05/18
AggravatedSexualAssault,MastertonCentral.,WellingtonRegion,1,1,Sat,NotStated,1/05/18
Non-AggravatedSexualAssault,HastingsCentral.,Hawke'sBayRegion,1,1,Sat,NotStated,1/05/18
AggravatedSexualAssault,Ahuriri.,Hawke'sBayRegion,1,1,Sun,NotStated,1/05/18
AggravatedSexualAssault,,,0,1,UNKNOWN,NotStated,1/12/17
Non-AggravatedSexualAssault,,,0,1,UNKNOWN,NotStated,1/12/17
AggravatedSexualAssault,Wharekaka.,GisborneRegion,1,1,Sun,NotStated,1/06/18
Non-AggravatedSexualAssault,FlaxmereEast.,Hawke'sBayRegion,1,1,Tue,NotStated,1/06/18
AggravatedSexualAssault,AucklandHarbourside.,AucklandRegion,1,1,Fri,NotStated,1/06/18
Non-AggravatedSexualAssault,Melville.,WaikatoRegion,1,1,Tue,NotStated,1/12/17
AggravatedSexualAssault,Raglan.,WaikatoRegion,1,1,UNKNOWN,NotStated,1/12/17
AggravatedSexualAssault,Kainui.,WaikatoRegion,1,1,UNKNOWN,NotStated,1/12/17
Non-AggravatedSexualAssault,Kuirau.,BayofPlentyRegion,1,1,Sat,NotStated,1/12/17
AggravatedSexualAssault,NaenaeSouth.,WellingtonRegion,1,1,Fri,NotStated,1/04/18
Non-AggravatedSexualAssault,MastertonCentral.,WellingtonRegion,1,1,Mon,NotStated,1/04/18
AggravatedSexualAssault,OnekawaSouth.,Hawke'sBayRegion,1,1,Sat,NotStated,1/04/18
AggravatedSexualAssault,Ahuriri.,Hawke'sBayRegion,1,1,Sun,NotStated,1/04/18
AggravatedSexualAssault,MastertonEast.,WellingtonRegion,1,1,Sun,NotStated,1/04/18
Non-AggravatedSexualAssault,MastertonCentral.,WellingtonRegion,1,1,Thu,NotStated,1/04/18
Non-AggravatedSexualAssault,PointEngland.,AucklandRegion,1,1,Fri,NotStated,1/07/18
AggravatedSexualAssault,Rongomai.,AucklandRegion,1,1,UNKNOWN,NotStated,1/03/18
AggravatedSexualAssault,KelvinGrove.,Manawatu-WanganuiRegion,1,1,UNKNOWN,NotStated,1/03/18
AggravatedSexualAssault,AucklandCentralWest.,AucklandRegion,1,1,Fri,NotStated,1/08/18
Non-AggravatedSexualAssault,HillcrestWest.,WaikatoRegion,1,1,Wed,NotStated,1/11/17
AggravatedSexualAssault,LeamingtonWest.,WaikatoRegion,1,1,Mon,NotStated,1/11/17
AggravatedSexualAssault,TeKuiti.,WaikatoRegion,1,1,Sat,NotStated,1/11/17
AggravatedSexualAssault,KawahaPoint.,BayofPlentyRegion,1,1,Mon,NotStated,1/11/17
AggravatedSexualAssault,Rosehill.,AucklandRegion,1,1,Sun,NotStated,1/06/18
Non-AggravatedSexualAssault,CambridgeCentral.,WaikatoRegion,1,1,Wed,NotStated,1/02/18
AggravatedSexualAssault,TotaraHeights.,AucklandRegion,1,1,Tue,NotStated,1/03/18
AggravatedSexualAssault,StMarys.,AucklandRegion,1,1,Fri,NotStated,1/05/18
AggravatedSexualAssault,PapakuraEast.,AucklandRegion,1,1,Wed,NotStated,1/05/18
AggravatedSexualAssault,KaitiSouth.,GisborneRegion,1,1,Fri,NotStated,1/05/18
AggravatedSexualAssault,Camberley.,Hawke'sBayRegion,1,1,Mon,NotStated,1/05/18
AggravatedSexualAssault,Camberley.,Hawke'sBayRegion,1,1,Sat,NotStated,1/05/18
AggravatedSexualAssault,TeHapara.,GisborneRegion,1,1,Sun,NotStated,1/05/18
AggravatedSexualAssault,FlaxmereEast.,Hawke'sBayRegion,1,1,Sun,NotStated,1/05/18
AggravatedSexualAssault,GisborneCentral.,GisborneRegion,1,1,Thu,NotStated,1/05/18
AggravatedSexualAssault,BridgePa.,Hawke'sBayRegion,1,1,Thu,NotStated,1/05/18
AggravatedSexualAssault,HastingsCentral.,Hawke'sBayRegion,1,1,Thu,NotStated,1/05/18
AggravatedSexualAssault,Whanawhana.,Hawke'sBayRegion,1,1,UNKNOWN,NotStated,1/05/18
AggravatedSexualAssault,MasseyPark.,AucklandRegion,1,1,Sat,NotStated,1/04/18
AggravatedSexualAssault,GisborneAirport.,GisborneRegion,1,1,Fri,NotStated,1/04/18
AggravatedSexualAssault,TeHapara.,GisborneRegion,1,1,Mon,NotStated,1/04/18
AggravatedSexualAssault,Wairoa.,Hawke'sBayRegion,1,1,Mon,NotStated,1/04/18
AggravatedSexualAssault,TaradaleNorth.,Hawke'sBayRegion,1,1,Tue,NotStated,1/04/18
AggravatedSexualAssault,Delaney.,WellingtonRegion,1,1,Tue,NotStated,1/04/18
AggravatedSexualAssault,Riverdale.,GisborneRegion,1,1,UNKNOWN,NotStated,1/04/18
AggravatedSexualAssault,TamateaSouth.,Hawke'sBayRegion,1,1,Wed,NotStated,1/04/18
AggravatedSexualAssault,OnehungaSouthWest.,AucklandRegion,1,1,Fri,NotStated,1/04/18
Non-AggravatedSexualAssault,Penrose.,AucklandRegion,1,1,Fri,NotStated,1/06/18
AggravatedSexualAssault,Wellsford.,AucklandRegion,1,1,UNKNOWN,NotStated,1/05/17
AggravatedSexualAssault,Ferrymead.,CanterburyRegion,1,1,Fri,NotStated,1/05/17
AggravatedSexualAssault,Silverdale.,WaikatoRegion,1,1,Sat,NotStated,1/05/17
AggravatedSexualAssault,Otorohanga.,WaikatoRegion,1,1,Tue,NotStated,1/05/17
AggravatedSexualAssault,FlaxmereEast.,Hawke'sBayRegion,1,1,Fri,NotStated,1/08/18
AggravatedSexualAssault,Mascot.,AucklandRegion,1,1,Fri,NotStated,1/08/18
AggravatedSexualAssault,Rewarewa.,AucklandRegion,1,1,Sat,NotStated,1/07/18
AggravatedSexualAssault,HokiangaSouth.,NorthlandRegion,1,1,Thu,NotStated,1/03/18
AggravatedSexualAssault,HokiangaSouth.,NorthlandRegion,2,1,UNKNOWN,NotStated,1/03/18
Non-AggravatedSexualAssault,MangereSouth.,AucklandRegion,1,1,Fri,NotStated,1/05/18
AggravatedSexualAssault,Dannemora.,AucklandRegion,1,1,Thu,NotStated,1/04/18
AggravatedSexualAssault,Aorere.,AucklandRegion,1,1,Fri,NotStated,1/08/18
Non-AggravatedSexualAssault,FreemansBay.,AucklandRegion,1,1,Sat,NotStated,1/04/18
AggravatedSexualAssault,Kingsley-Chatham.,Hawke'sBayRegion,1,1,Wed,NotStated,1/05/18
AggravatedSexualAssault,Mascot.,AucklandRegion,1,1,Thu,NotStated,1/05/18
Non-AggravatedSexualAssault,OtahuhuWest.,AucklandRegion,1,1,Fri,NotStated,1/06/18
Non-AggravatedSexualAssault,MissionBay.,AucklandRegion,1,1,Fri,NotStated,1/08/18
AggravatedSexualAssault,PapakuraCentral.,AucklandRegion,1,1,Tue,NotStated,1/06/18
AggravatedSexualAssault,HastingsCentral.,Hawke'sBayRegion,1,1,Fri,NotStated,1/06/18
AggravatedSexualAssault,PoetsBlock.,WellingtonRegion,1,1,Fri,NotStated,1/06/18
AggravatedSexualAssault,Lochain.,Hawke'sBayRegion,1,1,Mon,NotStated,1/06/18
AggravatedSexualAssault,Maoribank.,WellingtonRegion,1,1,Mon,NotStated,1/06/18
AggravatedSexualAssault,Greenmeadows.,Hawke'sBayRegion,1,1,Sat,NotStated,1/06/18
AggravatedSexualAssault,NelsonPark.,Hawke'sBayRegion,1,1,UNKNOWN,NotStated,1/06/18
AggravatedSexualAssault,Newton.,AucklandRegion,1,1,Sun,NotStated,1/07/18
AggravatedSexualAssault,Ferguson.,AucklandRegion,1,1,Mon,NotStated,1/08/18
AggravatedSexualAssault,Leabank.,AucklandRegion,1,1,Thu,NotStated,1/04/18
AggravatedSexualAssault,Walmsley.,AucklandRegion,1,1,Tue,NotStated,1/04/18
Non-AggravatedSexualAssault,Lynnmall.,AucklandRegion,1,1,Sat,NotStated,1/06/18
AggravatedSexualAssault,WaiukuEast.,AucklandRegion,1,1,UNKNOWN,NotStated,1/03/18
AggravatedSexualAssault,Wairoa.,Hawke'sBayRegion,1,1,Sat,NotStated,1/03/18
AggravatedSexualAssault,Kingsley-Chatham.,Hawke'sBayRegion,1,1,Tue,NotStated,1/03/18
AggravatedSexualAssault,NelsonPark.,Hawke'sBayRegion,1,1,UNKNOWN,NotStated,1/03/18
AggravatedSexualAssault,Pakowhai.,Hawke'sBayRegion,1,1,UNKNOWN,NotStated,1/03/18
AggravatedSexualAssault,Paparua.,CanterburyRegion,1,1,Sun,NotStated,1/03/18
Non-AggravatedSexualAssault,Parkside.,CanterburyRegion,1,1,Sun,NotStated,1/03/18
AggravatedSexualAssault,WaimairiBeach.,CanterburyRegion,1,1,UNKNOWN,NotStated,1/03/18
AggravatedSexualAssault,MotuekaEast.,TasmanRegion,1,1,UNKNOWN,NotStated,1/03/18
AggravatedSexualAssault,Lambton.,WellingtonRegion,1,1,Wed,NotStated,1/03/18
AggravatedSexualAssault,TaurangaSouth.,BayofPlentyRegion,1,1,Thu,NotStated,1/03/18
AggravatedSexualAssault,Bryant.,WaikatoRegion,1,1,Wed,NotStated,1/03/18
Non-AggravatedSexualAssault,HaurakiPlains.,WaikatoRegion,1,1,Fri,NotStated,1/03/18
AggravatedSexualAssault,TokoroaCentral.,WaikatoRegion,1,1,UNKNOWN,NotStated,1/03/18
Non-AggravatedSexualAssault,AucklandCentralWest.,AucklandRegion,1,1,Sat,NotStated,1/04/18
AggravatedSexualAssault,Sydenham.,CanterburyRegion,1,1,UNKNOWN,NotStated,1/02/18
AggravatedSexualAssault,Rosehill.,AucklandRegion,1,1,Tue,NotStated,1/07/18
AggravatedSexualAssault,Kingsley-Chatham.,Hawke'sBayRegion,1,1,Mon,NotStated,1/07/18
AggravatedSexualAssault,OnekawaSouth.,Hawke'sBayRegion,1,1,Sat,NotStated,1/07/18
AggravatedSexualAssault,HomedaleEast.,WellingtonRegion,1,1,Wed,NotStated,1/07/18
AggravatedSexualAssault,MastertonCentral.,WellingtonRegion,1,1,Wed,NotStated,1/07/18
AggravatedSexualAssault,DonegalPark.,AucklandRegion,1,1,Mon,NotStated,1/08/18
AggravatedSexualAssault,RedoubtSouth.,AucklandRegion,1,1,Fri,NotStated,1/06/18
Non-AggravatedSexualAssault,AucklandHarbourside.,AucklandRegion,1,1,Sun,NotStated,1/08/18
AggravatedSexualAssault,Mascot.,AucklandRegion,1,1,Thu,NotStated,1/05/18
Non-AggravatedSexualAssault,Rosebank.,AucklandRegion,1,1,Mon,NotStated,1/05/18
AggravatedSexualAssault,AucklandCentralWest.,AucklandRegion,1,1,Sun,NotStated,1/08/18
AggravatedSexualAssault,HomaiWest.,AucklandRegion,1,1,Tue,NotStated,1/04/18
AggravatedSexualAssault,Highbury.,Manawatu-WanganuiRegion,1,1,Fri,NotStated,1/04/18
AggravatedSexualAssault,LevinNorth.,Manawatu-WanganuiRegion,1,1,Mon,NotStated,1/04/18
Non-AggravatedSexualAssault,Plimmerton.,WellingtonRegion,1,1,Thu,NotStated,1/04/18
AggravatedSexualAssault,GonvilleEast.,Manawatu-WanganuiRegion,1,1,UNKNOWN,NotStated,1/04/18
AggravatedSexualAssault,HendersonSouth.,AucklandRegion,1,1,Mon,NotStated,1/04/18
AggravatedSexualAssault,Tamaki.,AucklandRegion,1,1,Tue,NotStated,1/07/18
AggravatedSexualAssault,Lynnmall.,AucklandRegion,1,1,Mon,NotStated,1/06/18
AggravatedSexualAssault,OtahuhuNorth.,AucklandRegion,1,1,UNKNOWN,NotStated,1/08/18
AggravatedSexualAssault,Raurimu.,Manawatu-WanganuiRegion,1,1,Fri,NotStated,1/08/18
AggravatedSexualAssault,NewPlymouthCentral.,TaranakiRegion,1,1,Sun,NotStated,1/08/18
AggravatedSexualAssault,Papaeoia.,Manawatu-WanganuiRegion,1,1,Tue,NotStated,1/08/18
Non-AggravatedSexualAssault,Wesley.,AucklandRegion,1,1,Thu,NotStated,1/04/18
AggravatedSexualAssault,GlenInnesWest.,AucklandRegion,1,1,Thu,NotStated,1/06/18
Non-AggravatedSexualAssault,Dannemora.,AucklandRegion,1,1,Thu,NotStated,1/05/18
AggravatedSexualAssault,Edgewater.,AucklandRegion,1,1,Thu,NotStated,1/05/18
AggravatedSexualAssault,Rosebank.,AucklandRegion,1,1,Fri,NotStated,1/03/18
AggravatedSexualAssault,StarlingPark.,AucklandRegion,1,1,Mon,NotStated,1/04/18
AggravatedSexualAssault,Grange.,AucklandRegion,1,1,Tue,NotStated,1/07/18
AggravatedSexualAssault,NorthHarbourWest.,AucklandRegion,1,1,Mon,NotStated,1/08/18
AggravatedSexualAssault,AucklandCentralWest.,AucklandRegion,1,1,Thu,NotStated,1/08/18
Non-AggravatedSexualAssault,MangereSouth.,AucklandRegion,1,1,Thu,NotStated,1/07/18
AggravatedSexualAssault,AucklandCentralEast.,AucklandRegion,1,1,Thu,NotStated,1/06/18
AggravatedSexualAssault,Beaumont.,AucklandRegion,1,1,Tue,NotStated,1/05/18
AggravatedSexualAssault,PalmerstonNorthCentral.,Manawatu-WanganuiRegion,1,1,Fri,NotStated,1/05/18
AggravatedSexualAssault,Westbrook.,Manawatu-WanganuiRegion,1,1,Thu,NotStated,1/05/18
AggravatedSexualAssault,PoriruaCentral.,WellingtonRegion,1,1,Thu,NotStated,1/05/18
AggravatedSexualAssault,Marfell.,TaranakiRegion,1,1,Wed,NotStated,1/05/18
AggravatedSexualAssault,LowerAramoho.,Manawatu-WanganuiRegion,1,1,Wed,NotStated,1/05/18
AggravatedSexualAssault,Westlake.,AucklandRegion,1,1,Thu,NotStated,1/04/18
AggravatedSexualAssault,ClendonSouth.,AucklandRegion,1,1,Sun,NotStated,1/03/18
AggravatedSexualAssault,PanmureBasin.,AucklandRegion,1,1,Mon,NotStated,1/06/18
Non-AggravatedSexualAssault,MangereSouth.,AucklandRegion,1,1,Thu,NotStated,1/05/18
Non-AggravatedSexualAssault,SandringhamNorth.,AucklandRegion,1,1,Tue,NotStated,1/06/18
AggravatedSexualAssault,AucklandCentralWest.,AucklandRegion,1,1,UNKNOWN,NotStated,1/08/18
AggravatedSexualAssault,Kohuora.,AucklandRegion,1,1,Tue,NotStated,1/07/18
AggravatedSexualAssault,TaumarunuiCentral.,Manawatu-WanganuiRegion,1,1,Fri,NotStated,1/07/18
AggravatedSexualAssault,Merrilands.,TaranakiRegion,1,1,Thu,NotStated,1/07/18
AggravatedSexualAssault,GlenAvon.,TaranakiRegion,1,1,Tue,NotStated,1/07/18
AggravatedSexualAssault,ParaparaumuCentral.,WellingtonRegion,1,1,Tue,NotStated,1/07/18
AggravatedSexualAssault,TaumarunuiCentral.,Manawatu-WanganuiRegion,1,1,UNKNOWN,NotStated,1/07/18
AggravatedSexualAssault,PapatoetoeCentral.,AucklandRegion,1,1,Wed,NotStated,1/07/18
AggravatedSexualAssault,Leabank.,AucklandRegion,1,1,UNKNOWN,NotStated,1/08/18
AggravatedSexualAssault,Oaktree.,AucklandRegion,1,1,Thu,NotStated,1/04/18
AggravatedSexualAssault,Kohuora.,AucklandRegion,1,1,Tue,NotStated,1/06/18
AggravatedSexualAssault,Okaihau.,NorthlandRegion,1,1,Mon,NotStated,1/05/18
AggravatedSexualAssault,KarikariPeninsula-Maungataniwha.,NorthlandRegion,1,1,Wed,NotStated,1/05/18
AggravatedSexualAssault,Balmoral.,AucklandRegion,1,1,Thu,NotStated,1/03/18
Non-AggravatedSexualAssault,MtWellingtonDomain.,AucklandRegion,1,1,Tue,NotStated,1/05/18
AggravatedSexualAssault,CooksGardens.,Manawatu-WanganuiRegion,1,1,Sun,NotStated,1/05/18
Non-AggravatedSexualAssault,ParaparaumuCentral.,WellingtonRegion,1,1,Thu,NotStated,1/05/18
AggravatedSexualAssault,TakapunaCentral.,AucklandRegion,1,1,Sat,NotStated,1/08/18
AggravatedSexualAssault,Dargaville.,NorthlandRegion,1,1,Sun,NotStated,1/08/18
AggravatedSexualAssault,WaikowhaiWest.,AucklandRegion,1,1,UNKNOWN,NotStated,1/04/18
AggravatedSexualAssault,ManurewaCentral.,AucklandRegion,1,1,Wed,NotStated,1/06/18
AggravatedSexualAssault,NewPlymouthCentral.,TaranakiRegion,1,1,Mon,NotStated,1/06/18
AggravatedSexualAssault,WanganuiCentral.,Manawatu-WanganuiRegion,1,1,Sun,NotStated,1/06/18
Non-AggravatedSexualAssault,Papaeoia.,Manawatu-WanganuiRegion,1,1,Thu,NotStated,1/06/18
Non-AggravatedSexualAssault,PoriruaCentral.,WellingtonRegion,1,1,Thu,NotStated,1/06/18
Non-AggravatedSexualAssault,Balgownie.,Manawatu-WanganuiRegion,1,1,Wed,NotStated,1/06/18
Non-AggravatedSexualAssault,AucklandCentralWest.,AucklandRegion,1,1,Wed,NotStated,1/07/18
AggravatedSexualAssault,Wiri.,AucklandRegion,1,1,Wed,NotStated,1/08/18
AggravatedSexualAssault,HaweraNorth.,TaranakiRegion,1,1,Fri,NotStated,1/08/18
AggravatedSexualAssault,PalmerstonNorthCentral.,Manawatu-WanganuiRegion,1,1,Fri,NotStated,1/08/18
AggravatedSexualAssault,ParaparaumuCentral.,WellingtonRegion,1,1,Sun,NotStated,1/08/18
AggravatedSexualAssault,TerraceEnd.,Manawatu-WanganuiRegion,1,1,Thu,NotStated,1/08/18
AggravatedSexualAssault,PalmerstonNorthCentral.,Manawatu-WanganuiRegion,1,1,Tue,NotStated,1/08/18
AggravatedSexualAssault,Marton.,Manawatu-WanganuiRegion,1,1,UNKNOWN,NotStated,1/08/18
AggravatedSexualAssault,AbbottsPark.,AucklandRegion,1,1,UNKNOWN,NotStated,1/06/18
AggravatedSexualAssault,Mcleod.,AucklandRegion,1,1,UNKNOWN,NotStated,1/04/18
AggravatedSexualAssault,MtEdenNorth.,AucklandRegion,1,1,Thu,NotStated,1/03/18
AggravatedSexualAssault,WindsorPark.,AucklandRegion,1,1,Sat,NotStated,1/05/18
AggravatedSexualAssault,SnellsBeach.,AucklandRegion,1,1,Wed,NotStated,1/05/18
AggravatedSexualAssault,Washdyke.,CanterburyRegion,1,1,Fri,NotStated,1/05/18
AggravatedSexualAssault,Woodbourne.,MarlboroughRegion,1,1,Fri,NotStated,1/05/18
AggravatedSexualAssault,Huapai.,AucklandRegion,1,1,Fri,NotStated,1/07/18
AggravatedSexualAssault,KaitaiaEast.,NorthlandRegion,1,1,UNKNOWN,NotStated,1/07/18
Non-AggravatedSexualAssault,HendersonSouth.,AucklandRegion,1,1,Tue,NotStated,1/08/18
AggravatedSexualAssault,BlenheimCentral.,MarlboroughRegion,1,1,Fri,NotStated,1/08/18
AggravatedSexualAssault,Kelburn.,WellingtonRegion,1,1,Sat,NotStated,1/08/18
Non-AggravatedSexualAssault,ElsmorePark.,AucklandRegion,1,1,Wed,NotStated,1/07/18
Non-AggravatedSexualAssault,PapakowhaiNorth.,WellingtonRegion,1,1,Fri,NotStated,1/07/18
AggravatedSexualAssault,Wiri.,AucklandRegion,1,1,UNKNOWN,NotStated,1/04/18
AggravatedSexualAssault,Roslyn.,Manawatu-WanganuiRegion,1,1,Sat,NotStated,1/04/18
AggravatedSexualAssault,PoriruaCentral.,WellingtonRegion,1,1,Thu,NotStated,1/04/18
AggravatedSexualAssault,CooksGardens.,Manawatu-WanganuiRegion,1,1,Tue,NotStated,1/04/18
AggravatedSexualAssault,ParaparaumuCentral.,WellingtonRegion,1,1,Wed,NotStated,1/04/18
AggravatedSexualAssault,Hillpark.,AucklandRegion,1,1,UNKNOWN,NotStated,1/06/18
AggravatedSexualAssault,Mascot.,AucklandRegion,1,1,Thu,NotStated,1/03/18
AggravatedSexualAssault,GlendeneSouth.,AucklandRegion,1,1,UNKNOWN,NotStated,1/04/18
AggravatedSexualAssault,ManukauCentral.,AucklandRegion,1,1,UNKNOWN,NotStated,1/06/18
AggravatedSexualAssault,Phillipstown.,CanterburyRegion,1,1,Mon,NotStated,1/05/18
AggravatedSexualAssault,RangioraCentral.,CanterburyRegion,1,1,Sat,NotStated,1/05/18
AggravatedSexualAssault,NewlandsSouth.,WellingtonRegion,1,1,Tue,NotStated,1/05/18
AggravatedSexualAssault,Islington.,CanterburyRegion,1,1,Tue,NotStated,1/05/18
AggravatedSexualAssault,Middleton.,CanterburyRegion,1,1,Tue,NotStated,1/05/18
AggravatedSexualAssault,WaimairiBeach.,CanterburyRegion,1,1,Wed,NotStated,1/05/18
AggravatedSexualAssault,Edgecumbe.,BayofPlentyRegion,1,1,Thu,NotStated,1/05/18
AggravatedSexualAssault,TeTeko.,BayofPlentyRegion,1,1,UNKNOWN,NotStated,1/05/18
AggravatedSexualAssault,TaurangaHospital.,BayofPlentyRegion,1,1,Sat,NotStated,1/05/18
AggravatedSexualAssault,TaurangaCentral.,BayofPlentyRegion,1,1,UNKNOWN,NotStated,1/05/18
Non-AggravatedSexualAssault,Westgate.,AucklandRegion,1,1,Sun,NotStated,1/07/18
AggravatedSexualAssault,WindsorPark.,AucklandRegion,1,1,Fri,NotStated,1/08/18
AggravatedSexualAssault,WaihouValley-Hupara.,NorthlandRegion,1,1,Thu,NotStated,1/08/18
AggravatedSexualAssault,Kingdale.,AucklandRegion,1,1,UNKNOWN,NotStated,1/07/18
AggravatedSexualAssault,Lambton.,WellingtonRegion,1,1,Fri,NotStated,1/07/18
AggravatedSexualAssault,Brooklyn.,WellingtonRegion,1,1,Fri,NotStated,1/07/18
AggravatedSexualAssault,Sydenham.,CanterburyRegion,1,1,Fri,NotStated,1/07/18
AggravatedSexualAssault,Parkside.,CanterburyRegion,1,1,Fri,NotStated,1/07/18
AggravatedSexualAssault,Avondale.,CanterburyRegion,1,1,Mon,NotStated,1/07/18
AggravatedSexualAssault,Waimate.,CanterburyRegion,1,1,Mon,NotStated,1/07/18
AggravatedSexualAssault,Wai-Iti.,TasmanRegion,1,1,Mon,NotStated,1/07/18
AggravatedSexualAssault,Bromley.,CanterburyRegion,1,1,Sat,NotStated,1/07/18
AggravatedSexualAssault,Lambton.,WellingtonRegion,1,1,Sun,NotStated,1/07/18
AggravatedSexualAssault,WillisStreet-CambridgeTerrace.,WellingtonRegion,1,1,Sun,NotStated,1/07/18
AggravatedSexualAssault,Riccarton.,CanterburyRegion,1,1,Sun,NotStated,1/07/18
AggravatedSexualAssault,Lambton.,WellingtonRegion,1,1,Thu,NotStated,1/07/18
AggravatedSexualAssault,WestportUrban.,WestCoastRegion,1,1,Thu,NotStated,1/07/18
AggravatedSexualAssault,NorthBeach.,CanterburyRegion,1,1,Thu,NotStated,1/07/18
AggravatedSexualAssault,TheWood.,NelsonRegion,1,1,Thu,NotStated,1/07/18
AggravatedSexualAssault,Northcote.,CanterburyRegion,1,1,Tue,NotStated,1/07/18
Non-AggravatedSexualAssault,WhenuapaiWest.,AucklandRegion,1,1,Tue,NotStated,1/07/18
AggravatedSexualAssault,Riccarton.,CanterburyRegion,1,1,Mon,NotStated,1/07/18
Non-AggravatedSexualAssault,WillisStreet-CambridgeTerrace.,WellingtonRegion,1,1,Sat,NotStated,1/07/18
AggravatedSexualAssault,CathedralSquare.,CanterburyRegion,1,1,Sun,NotStated,1/07/18
Non-AggravatedSexualAssault,WillisStreet-CambridgeTerrace.,WellingtonRegion,1,1,Sun,NotStated,1/07/18
Non-AggravatedSexualAssault,Seaview.,CanterburyRegion,2,1,Sun,NotStated,1/07/18
AggravatedSexualAssault,Awaruku.,AucklandRegion,1,1,UNKNOWN,NotStated,1/04/18
AggravatedSexualAssault,HaraniaEast.,AucklandRegion,1,1,Tue,NotStated,1/03/18
AggravatedSexualAssault,BarringtonSouth.,CanterburyRegion,1,1,Sat,NotStated,1/08/18
Non-AggravatedSexualAssault,CathedralSquare.,CanterburyRegion,1,1,Sun,NotStated,1/08/18
AggravatedSexualAssault,CathedralSquare.,CanterburyRegion,1,1,UNKNOWN,NotStated,1/08/18
AggravatedSexualAssault,AvonLoop.,CanterburyRegion,1,1,UNKNOWN,NotStated,1/08/18
AggravatedSexualAssault,RichmondEast.,TasmanRegion,1,1,Wed,NotStated,1/08/18
Non-AggravatedSexualAssault,KilbirnieEast.,WellingtonRegion,1,1,Wed,NotStated,1/08/18
Non-AggravatedSexualAssault,HagleyPark.,CanterburyRegion,1,1,Wed,NotStated,1/08/18
AggravatedSexualAssault,Urewera.,BayofPlentyRegion,1,1,Wed,NotStated,1/08/18
Non-AggravatedSexualAssault,Omanu.,BayofPlentyRegion,1,1,UNKNOWN,NotStated,1/08/18
AggravatedSexualAssault,OtahuhuWest.,AucklandRegion,1,1,Wed,NotStated,1/06/18
AggravatedSexualAssault,WaitaraWest.,TaranakiRegion,1,1,Fri,NotStated,1/06/18
AggravatedSexualAssault,StratfordEast.,TaranakiRegion,1,1,Fri,NotStated,1/06/18
AggravatedSexualAssault,GlenAvon.,TaranakiRegion,1,1,Sat,NotStated,1/06/18
AggravatedSexualAssault,Okoki-Okau.,TaranakiRegion,1,1,Tue,NotStated,1/06/18
AggravatedSexualAssault,Westown.,TaranakiRegion,1,1,Tue,NotStated,1/06/18
AggravatedSexualAssault,Regent.,NorthlandRegion,1,1,Fri,NotStated,1/06/18
AggravatedSexualAssault,KaitaiaWest.,NorthlandRegion,1,1,Fri,NotStated,1/06/18
Non-AggravatedSexualAssault,NorthBeach.,CanterburyRegion,1,1,Fri,NotStated,1/06/18
Non-AggravatedSexualAssault,PetoneCentral.,WellingtonRegion,1,1,Mon,NotStated,1/06/18
Non-AggravatedSexualAssault,WillisStreet-CambridgeTerrace.,WellingtonRegion,1,1,Sat,NotStated,1/06/18
Non-AggravatedSexualAssault,Orewa.,AucklandRegion,1,1,Sat,NotStated,1/05/18
Non-AggravatedSexualAssault,KaitaiaEast.,NorthlandRegion,1,1,Sun,NotStated,1/05/18
AggravatedSexualAssault,AvonheadWest.,CanterburyRegion,1,1,Tue,NotStated,1/07/18
AggravatedSexualAssault,Addington.,CanterburyRegion,1,1,Tue,NotStated,1/07/18
AggravatedSexualAssault,Middleton.,CanterburyRegion,1,1,Tue,NotStated,1/07/18
AggravatedSexualAssault,RollestonNorthWest.,CanterburyRegion,1,1,Tue,NotStated,1/07/18
Non-AggravatedSexualAssault,Lambton.,WellingtonRegion,1,1,Tue,NotStated,1/07/18
AggravatedSexualAssault,Lambton.,WellingtonRegion,1,1,UNKNOWN,NotStated,1/07/18
AggravatedSexualAssault,WestportRural.,WestCoastRegion,1,1,UNKNOWN,NotStated,1/07/18
AggravatedSexualAssault,HagleyPark.,CanterburyRegion,1,1,UNKNOWN,NotStated,1/07/18
AggravatedSexualAssault,AvonLoop.,CanterburyRegion,1,1,UNKNOWN,NotStated,1/07/18
AggravatedSexualAssault,ParnellWest.,AucklandRegion,1,1,UNKNOWN,NotStated,1/03/18
AggravatedSexualAssault,MarsdenPoint-Ruakaka.,NorthlandRegion,1,1,UNKNOWN,NotStated,1/05/18
Non-AggravatedSexualAssault,SilverdaleCentral.,AucklandRegion,1,1,UNKNOWN,NotStated,1/05/18
AggravatedSexualAssault,WoolstonSouth.,CanterburyRegion,1,1,Fri,NotStated,1/05/18
